date,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,OT
2010-12-20,3.136,7478.0,4455.0,6090.0,5764.0,1581.0,1068.0,20346.0,1887.0,592880.0,3.43172
2010-12-27,2.53336,6584.0,4455.0,6090.0,6342.0,1586.0,1059.0,20026.0,1923.0,744043.0,2.69151
2011-01-03,2.91288,6238.0,4220.0,6090.0,7773.0,1537.0,953.0,20721.0,1921.0,711908.0,2.91063
2011-01-10,3.44497,7247.0,5095.0,6090.0,11243.0,1734.0,938.0,26257.0,1964.0,751850.0,3.49232
2011-01-17,4.16185,8007.0,5952.0,6090.0,15291.0,1794.0,931.0,31975.0,1947.0,798637.0,4.0037
2011-01-24,4.55159,8195.0,6536.0,6090.0,16366.0,1990.0,1197.0,34284.0,1970.0,772974.0,4.43534
2011-01-31,4.46504,8036.0,6812.0,6090.0,16516.0,1996.0,1096.0,34456.0,1961.0,812230.0,4.24215
2011-02-07,4.55124,8172.0,7257.0,6090.0,17493.0,2352.0,1293.0,36567.0,1910.0,831600.0,4.39719
2011-02-14,4.0822,7839.0,6425.0,6090.0,13718.0,2028.0,1267.0,31277.0,1908.0,801449.0,3.90256
2011-02-21,3.38812,6376.0,4869.0,6090.0,10496.0,1740.0,1146.0,24627.0,1860.0,781629.0,3.15073
2011-02-28,2.99142,5691.0,3939.0,6090.0,8427.0,1421.0,899.0,20377.0,1829.0,747993.0,2.72422
2011-03-07,2.61542,5363.0,3265.0,6090.0,6702.0,1175.0,804.0,17309.0,1823.0,741807.0,2.33336
2011-03-14,2.09065,4400.0,2551.0,6090.0,5489.0,978.0,613.0,14031.0,1790.0,728883.0,1.925
2011-03-21,1.86146,4189.0,2244.0,6090.0,5025.0,877.0,622.0,12957.0,1770.0,739375.0,1.75243
2011-03-28,1.61377,3701.0,1985.0,6090.0,4557.0,747.0,508.0,11498.0,1723.0,729089.0,1.57704
2011-04-04,1.42199,3164.0,1574.0,6090.0,3562.0,641.0,450.0,9391.0,1681.0,691707.0,1.35766
2011-04-11,1.3382,3139.0,1505.0,6090.0,3064.0,559.0,428.0,8695.0,1651.0,662612.0,1.31223
2011-04-18,1.19995,2895.0,1324.0,6090.0,2673.0,555.0,383.0,7830.0,1612.0,681240.0,1.14937
2011-04-25,1.14889,2532.0,1305.0,6090.0,2553.0,524.0,393.0,7307.0,1585.0,655627.0,1.11451
2011-05-02,1.12194,2551.0,1254.0,6090.0,2595.0,485.0,351.0,7236.0,1556.0,651983.0,1.10984
2011-05-09,1.06712,2353.0,1131.0,6090.0,2280.0,461.0,305.0,6530.0,1516.0,620485.0,1.0524
2011-05-16,1.05058,2213.0,1045.0,6090.0,2110.0,405.0,299.0,6072.0,1381.0,586460.0,1.03536
2011-05-23,1.15203,2249.0,1013.0,6090.0,1980.0,397.0,307.0,5946.0,1357.0,531954.0,1.11777
2011-05-30,0.970975,2040.0,1037.0,6090.0,1760.0,432.0,278.0,5547.0,1296.0,564322.0,0.982949
2011-06-06,0.894683,1812.0,911.0,6090.0,1599.0,405.0,262.0,4989.0,1279.0,539238.0,0.925194
2011-06-13,0.843568,1604.0,870.0,6090.0,1422.0,308.0,244.0,4448.0,1251.0,532356.0,0.835531
2011-06-20,0.815409,1472.0,750.0,6090.0,1462.0,324.0,210.0,4218.0,1225.0,506732.0,0.832393
2011-06-27,0.823052,1423.0,823.0,6090.0,1269.0,270.0,224.0,4009.0,1211.0,468565.0,0.855591
2011-07-04,0.674635,1255.0,756.0,6090.0,1206.0,316.0,188.0,3721.0,1220.0,526346.0,0.706949
2011-07-11,0.631883,1243.0,733.0,6090.0,1184.0,259.0,178.0,3597.0,1203.0,518011.0,0.694387
2011-07-18,0.641513,1251.0,667.0,6090.0,1188.0,263.0,169.0,3538.0,1179.0,514262.0,0.687976
2011-07-25,0.529813,1088.0,635.0,6090.0,1125.0,203.0,151.0,3202.0,1175.0,496632.0,0.644743
2011-08-01,0.644089,1207.0,704.0,6090.0,1223.0,231.0,158.0,3523.0,1175.0,521671.0,0.67533
2011-08-08,0.667718,1342.0,767.0,6090.0,1358.0,241.0,166.0,3874.0,1191.0,531975.0,0.72823
2011-08-15,0.705668,1505.0,814.0,6090.0,1600.0,305.0,220.0,4444.0,1195.0,551005.0,0.806526
2011-08-22,0.804155,1528.0,887.0,6090.0,1781.0,308.0,213.0,4717.0,1200.0,548228.0,0.860408
2011-08-29,0.907804,1622.0,904.0,6090.0,1809.0,293.0,185.0,4813.0,1184.0,514168.0,0.936075
2011-09-05,1.00555,1788.0,1022.0,6090.0,2206.0,346.0,205.0,5567.0,1196.0,575887.0,0.966683
2011-09-12,1.03601,1816.0,1126.0,6090.0,2264.0,374.0,242.0,5822.0,1201.0,584534.0,0.996007
2011-09-19,1.07583,2248.0,1253.0,6090.0,2514.0,449.0,244.0,6708.0,1213.0,605162.0,1.10846
2011-09-26,1.16092,3106.0,1765.0,6090.0,3485.0,632.0,377.0,9365.0,1850.0,778182.0,1.20345
2011-10-03,1.19785,3317.0,1777.0,6090.0,3667.0,672.0,370.0,9803.0,1883.0,791987.0,1.23777
2011-10-10,1.27926,3324.0,1763.0,6090.0,3837.0,655.0,379.0,9958.0,1905.0,794995.0,1.25259
2011-10-17,1.29194,3453.0,1773.0,6090.0,4035.0,657.0,380.0,10298.0,1900.0,788840.0,1.30546
2011-10-24,1.42824,3634.0,1957.0,6090.0,4658.0,760.0,387.0,11396.0,1925.0,784334.0,1.45295
2011-10-31,1.39803,3949.0,2072.0,6090.0,4348.0,671.0,456.0,11496.0,1946.0,797839.0,1.44089
2011-11-07,1.45831,3923.0,2166.0,6090.0,4361.0,797.0,474.0,11721.0,1900.0,801594.0,1.46221
2011-11-14,1.56548,4125.0,1803.0,6090.0,3340.0,679.0,430.0,10377.0,1918.0,626731.0,1.65573
2011-11-21,1.34313,4237.0,2059.0,6090.0,3955.0,815.0,413.0,11479.0,1904.0,782984.0,1.46606
2011-11-28,1.48139,3995.0,1938.0,6090.0,4040.0,772.0,442.0,11187.0,1898.0,736905.0,1.51811
2011-12-05,1.63398,4579.0,2077.0,6090.0,4097.0,838.0,546.0,12137.0,1872.0,729258.0,1.66429
2011-12-12,1.83126,5016.0,2068.0,6090.0,3535.0,818.0,521.0,11958.0,1851.0,645424.0,1.85274
2011-12-19,2.10451,5243.0,2315.0,6090.0,3184.0,946.0,668.0,12356.0,1821.0,581697.0,2.12413
2011-12-26,1.73625,4514.0,2342.0,6090.0,3393.0,1028.0,715.0,11992.0,1891.0,678631.0,1.76709
2012-01-02,1.55066,4059.0,2319.0,6090.0,3636.0,918.0,611.0,11543.0,1883.0,747894.0,1.5434
2012-01-09,1.62891,4364.0,2247.0,6090.0,4030.0,800.0,498.0,11939.0,1887.0,724623.0,1.64762
2012-01-16,1.76038,4766.0,2303.0,6090.0,4802.0,825.0,513.0,13209.0,1891.0,784244.0,1.6843
2012-01-23,1.92728,5218.0,2415.0,6090.0,5336.0,915.0,564.0,14448.0,1885.0,775298.0,1.86354
2012-01-30,1.91994,5028.0,2582.0,6090.0,5555.0,894.0,565.0,14624.0,1875.0,784516.0,1.86408
2012-02-06,2.09951,5277.0,2937.0,6090.0,5994.0,1054.0,667.0,15929.0,1884.0,789193.0,2.01839
2012-02-13,2.23973,5246.0,3009.0,6090.0,5990.0,1131.0,761.0,16137.0,1853.0,767022.0,2.10385
2012-02-20,2.21921,5219.0,3141.0,6090.0,6239.0,1153.0,766.0,16518.0,1826.0,788242.0,2.09555
2012-02-27,2.16693,4811.0,2832.0,6090.0,6493.0,998.0,629.0,15763.0,1816.0,749198.0,2.10398
2012-03-05,2.38913,5175.0,3321.0,6090.0,6768.0,1185.0,701.0,17150.0,1819.0,747570.0,2.2941
2012-03-12,1.96466,4422.0,2822.0,6090.0,5683.0,988.0,609.0,14524.0,1780.0,755579.0,1.92223
2012-03-19,1.84229,3807.0,2485.0,6090.0,5256.0,920.0,549.0,13017.0,1753.0,747079.0,1.74239
2012-03-26,1.68674,3582.0,2306.0,6090.0,4631.0,839.0,572.0,11930.0,1729.0,711808.0,1.67601
2012-04-02,1.53136,3253.0,2109.0,6090.0,4059.0,767.0,544.0,10732.0,1707.0,717202.0,1.49637
2012-04-09,1.37912,3001.0,1990.0,6090.0,4020.0,719.0,393.0,10123.0,1699.0,732480.0,1.38202
2012-04-16,1.29515,2638.0,1831.0,6090.0,3802.0,664.0,435.0,9370.0,1675.0,726772.0,1.28926
2012-04-23,1.39521,2509.0,1728.0,6090.0,3671.0,636.0,455.0,8999.0,1564.0,662649.0,1.35803
2012-04-30,1.32522,2524.0,1559.0,6090.0,3468.0,606.0,419.0,8576.0,1546.0,655492.0,1.30833
2012-05-07,1.23059,2465.0,1547.0,6090.0,3087.0,588.0,375.0,8062.0,1503.0,636347.0,1.26692
2012-05-14,1.23028,2545.0,1461.0,6090.0,3011.0,483.0,378.0,7878.0,1415.0,616765.0,1.27731
2012-05-21,1.26877,2480.0,1276.0,6090.0,2601.0,446.0,350.0,7153.0,1409.0,550614.0,1.2991
2012-05-28,1.10782,2336.0,1281.0,6090.0,2352.0,458.0,338.0,6765.0,1365.0,581700.0,1.16297
2012-06-04,1.09559,2231.0,1150.0,6090.0,2024.0,428.0,300.0,6133.0,1289.0,564670.0,1.08612
2012-06-11,1.11031,2259.0,1119.0,6090.0,1974.0,411.0,285.0,6048.0,1295.0,572296.0,1.0568
2012-06-18,1.10616,2168.0,1058.0,6090.0,1850.0,422.0,288.0,5786.0,1260.0,536380.0,1.07871
2012-06-25,1.10816,1911.0,1013.0,6090.0,1706.0,388.0,273.0,5291.0,1271.0,505533.0,1.04662
2012-07-02,0.999444,1913.0,964.0,6090.0,1751.0,337.0,220.0,5185.0,1240.0,558637.0,0.928152
2012-07-09,0.924199,1818.0,914.0,6090.0,1640.0,318.0,241.0,4931.0,1223.0,546713.0,0.901936
2012-07-16,0.949257,1752.0,975.0,6090.0,1721.0,372.0,283.0,5103.0,1250.0,557488.0,0.915356
2012-07-23,0.978903,1728.0,1050.0,6090.0,1706.0,408.0,267.0,5159.0,1240.0,541600.0,0.952548
2012-07-30,0.925024,1660.0,989.0,6090.0,1718.0,375.0,284.0,5026.0,1248.0,548294.0,0.916661
2012-08-06,0.848456,1721.0,986.0,6090.0,1755.0,357.0,232.0,5051.0,1238.0,560110.0,0.901787
2012-08-13,1.04451,2098.0,1194.0,6090.0,2128.0,425.0,296.0,6141.0,1238.0,594395.0,1.03315
2012-08-20,1.0986,1958.0,1305.0,6090.0,2335.0,443.0,277.0,6318.0,1238.0,600354.0,1.05238
2012-08-27,1.22071,1886.0,1317.0,6090.0,2294.0,481.0,318.0,6296.0,1242.0,558585.0,1.12713
2012-09-03,1.24976,2176.0,1408.0,6090.0,2870.0,513.0,415.0,7382.0,1252.0,622114.0,1.1866
2012-09-10,1.22892,2295.0,1530.0,6090.0,2972.0,511.0,348.0,7656.0,1268.0,630563.0,1.21415
2012-09-17,1.29393,2421.0,1546.0,6090.0,2867.0,575.0,398.0,7807.0,1248.0,623572.0,1.25198
2012-09-24,1.23034,2773.0,1814.0,6090.0,3691.0,702.0,415.0,9395.0,1932.0,779285.0,1.20559
2012-10-01,1.3278,2960.0,1957.0,6090.0,4007.0,745.0,489.0,10158.0,1940.0,769959.0,1.31929
2012-10-08,1.33995,3202.0,1902.0,6090.0,4233.0,760.0,488.0,10585.0,1968.0,797444.0,1.32737
2012-10-15,1.37842,3346.0,2012.0,6090.0,4268.0,771.0,516.0,10913.0,1958.0,798388.0,1.36688
2012-10-22,1.50085,3326.0,2032.0,6090.0,4422.0,797.0,484.0,11061.0,1929.0,734781.0,1.50535
2012-10-29,1.65163,3733.0,2330.0,6090.0,5145.0,925.0,541.0,12674.0,1974.0,785871.0,1.61273
2012-11-05,1.76746,4034.0,2569.0,6090.0,5526.0,897.0,597.0,13623.0,1966.0,777534.0,1.75208
2012-11-12,2.30609,4651.0,2824.0,6090.0,5387.0,1105.0,683.0,14650.0,1968.0,627772.0,2.33365
2012-11-19,2.16324,5102.0,3950.0,6090.0,7018.0,1498.0,953.0,18521.0,2006.0,831730.0,2.2268
2012-11-26,2.83038,6486.0,4672.0,6090.0,10857.0,1791.0,1071.0,24877.0,2006.0,835762.0,2.97657
2012-12-03,3.43761,7446.0,5692.0,6090.0,12945.0,2087.0,1262.0,29432.0,1977.0,811800.0,3.62552
2012-12-10,4.30554,8546.0,7437.0,6090.0,13971.0,2730.0,1648.0,34332.0,1908.0,754019.0,4.5532
2012-12-17,6.06082,9709.0,9295.0,6090.0,11391.0,3639.0,2554.0,36588.0,1905.0,607171.0,6.02598
2012-12-31,4.64931,8444.0,9679.0,6090.0,9108.0,4080.0,2792.0,34103.0,1982.0,687051.0,4.96368
2013-01-07,4.32584,8297.0,10877.0,6090.0,13424.0,4502.0,2796.0,39896.0,1995.0,850531.0,4.69072
2013-01-14,4.51113,8633.0,8977.0,6090.0,15992.0,3523.0,2316.0,39441.0,2008.0,838326.0,4.70473
2013-01-21,4.2171,7441.0,7021.0,6090.0,13439.0,2760.0,1765.0,32426.0,1978.0,778610.0,4.1646
2013-01-28,3.78956,6609.0,6421.0,6090.0,12653.0,2551.0,1574.0,29808.0,1963.0,806640.0,3.69533
2013-02-04,3.29206,5757.0,5236.0,6090.0,10816.0,1971.0,1207.0,24987.0,1931.0,772086.0,3.2363
2013-02-11,3.0197,5289.0,4698.0,6090.0,9395.0,1894.0,1045.0,22321.0,1926.0,771229.0,2.89421
2013-02-18,2.71499,5099.0,4357.0,6090.0,8415.0,1625.0,1023.0,20519.0,1940.0,755092.0,2.71742
2013-02-25,2.4845,4633.0,4030.0,6090.0,7981.0,1619.0,968.0,19231.0,1893.0,762238.0,2.52297
2013-03-04,2.57808,4791.0,3935.0,6090.0,7709.0,1536.0,858.0,18829.0,1884.0,737736.0,2.55227
2013-03-11,2.39237,4480.0,3606.0,6090.0,7065.0,1352.0,889.0,17392.0,1846.0,715059.0,2.43225
2013-03-18,2.06778,3957.0,3191.0,6090.0,6095.0,1270.0,741.0,15254.0,1825.0,723449.0,2.10851
2013-03-25,1.90281,3830.0,2924.0,6090.0,5204.0,1124.0,632.0,13714.0,1811.0,704276.0,1.94725
2013-04-01,1.65902,3516.0,2677.0,6090.0,4299.0,1106.0,675.0,12273.0,1769.0,701881.0,1.74859
2013-04-08,1.43006,3110.0,2219.0,6090.0,3929.0,957.0,603.0,10818.0,1742.0,722583.0,1.49713
2013-04-15,1.27757,2707.0,1757.0,6090.0,3509.0,724.0,491.0,9188.0,1732.0,694415.0,1.32313
2013-04-22,1.19009,2588.0,1630.0,6090.0,3364.0,582.0,425.0,8589.0,1711.0,700300.0,1.22647
2013-04-29,1.09556,2439.0,1470.0,6090.0,3142.0,565.0,370.0,7986.0,1675.0,667648.0,1.19614
2013-05-06,1.08589,2422.0,1474.0,6090.0,2877.0,570.0,361.0,7704.0,1630.0,647130.0,1.19049
2013-05-13,1.07343,2431.0,1345.0,6090.0,2583.0,565.0,393.0,7317.0,1582.0,623114.0,1.17426
2013-05-20,1.01677,2230.0,1279.0,6090.0,2219.0,493.0,368.0,6589.0,1489.0,581338.0,1.13342
2013-05-27,1.04847,2109.0,1147.0,6090.0,2094.0,483.0,357.0,6190.0,1486.0,541528.0,1.14306
2013-06-03,0.920349,1983.0,1086.0,6090.0,1779.0,460.0,330.0,5638.0,1421.0,558875.0,1.00881
2013-06-10,0.920779,1969.0,1112.0,6090.0,1713.0,468.0,277.0,5539.0,1419.0,541138.0,1.02358
2013-06-17,0.904333,1877.0,1040.0,6090.0,1766.0,489.0,302.0,5474.0,1405.0,546643.0,1.00138
2013-06-24,0.83057,1703.0,947.0,6090.0,1581.0,399.0,285.0,4915.0,1389.0,540408.0,0.909498
2013-07-01,0.862837,1594.0,851.0,6090.0,1489.0,321.0,251.0,4506.0,1357.0,474295.0,0.950042
2013-07-08,0.732182,1576.0,862.0,6090.0,1491.0,362.0,219.0,4510.0,1362.0,543833.0,0.829299
2013-07-15,0.724558,1432.0,849.0,6090.0,1405.0,315.0,185.0,4186.0,1341.0,521874.0,0.802109
2013-07-22,0.740848,1416.0,800.0,6090.0,1464.0,332.0,221.0,4233.0,1325.0,524969.0,0.806333
2013-07-29,0.726037,1216.0,852.0,6090.0,1284.0,350.0,184.0,3886.0,1290.0,487617.0,0.796937
2013-08-05,0.755639,1367.0,870.0,6090.0,1338.0,302.0,198.0,4075.0,1299.0,523015.0,0.779136
2013-08-12,0.761847,1364.0,919.0,6090.0,1366.0,331.0,188.0,4168.0,1276.0,522533.0,0.797653
2013-08-19,0.779896,1331.0,892.0,6090.0,1561.0,301.0,232.0,4317.0,1265.0,522965.0,0.825485
2013-08-26,0.899138,1499.0,1014.0,6090.0,1814.0,410.0,316.0,5053.0,1260.0,540157.0,0.935469
2013-09-02,0.999524,1681.0,1137.0,6090.0,2035.0,462.0,311.0,5626.0,1317.0,539175.0,1.04345
2013-09-09,1.0558,1926.0,1217.0,6090.0,2437.0,440.0,354.0,6374.0,1307.0,584196.0,1.09107
2013-09-16,1.0967,2175.0,1350.0,6090.0,2683.0,537.0,365.0,7110.0,1290.0,591969.0,1.20108
2013-09-23,1.24709,2393.0,1500.0,6090.0,2963.0,648.0,459.0,7963.0,1364.0,631088.0,1.26179
2013-09-30,1.15746,2974.0,1840.0,6090.0,3769.0,638.0,456.0,9677.0,1960.0,854487.0,1.13249
2013-10-07,1.27184,3276.0,1924.0,6090.0,3925.0,762.0,533.0,10420.0,1990.0,860298.0,1.21121
2013-10-14,1.31623,3483.0,2010.0,6090.0,3880.0,785.0,500.0,10658.0,2018.0,848016.0,1.25682
2013-10-21,1.37444,3930.0,2292.0,6090.0,4484.0,816.0,514.0,12036.0,2027.0,877917.0,1.37097
2013-10-28,1.46781,4045.0,2354.0,6090.0,4642.0,930.0,531.0,12502.0,2028.0,874537.0,1.42956
2013-11-04,1.5834,4434.0,2511.0,6090.0,5062.0,953.0,538.0,13498.0,2017.0,878845.0,1.53588
2013-11-11,1.60253,4643.0,2716.0,6090.0,5000.0,990.0,578.0,13927.0,2054.0,868987.0,1.60267
2013-11-18,1.72344,4835.0,3088.0,6090.0,5579.0,1083.0,583.0,15168.0,2012.0,875411.0,1.73267
2013-11-25,2.11076,4937.0,3027.0,6090.0,4313.0,1059.0,639.0,13975.0,2042.0,665926.0,2.09858
2013-12-02,2.1708,5549.0,4375.0,6090.0,6579.0,1552.0,865.0,18920.0,2055.0,854664.0,2.21374
2013-12-09,2.36971,5501.0,4458.0,6090.0,7046.0,1591.0,802.0,19398.0,2054.0,802651.0,2.41674
2013-12-16,3.15997,6555.0,6525.0,6090.0,8406.0,2272.0,939.0,24697.0,2009.0,814891.0,3.03071
2013-12-23,4.59053,7814.0,7499.0,6090.0,7485.0,2874.0,1316.0,26988.0,2007.0,615148.0,4.38724
2013-12-30,4.28195,7488.0,9135.0,6090.0,6726.0,3555.0,1750.0,28654.0,2033.0,680424.0,4.2112
2014-01-06,3.56288,6233.0,8846.0,6090.0,7881.0,3565.0,1622.0,28147.0,2059.0,812343.0,3.46492
2014-01-13,3.36378,6007.0,8091.0,6090.0,9517.0,3149.0,1606.0,28370.0,2049.0,855297.0,3.31698
2014-01-20,3.39659,5878.0,6818.0,6090.0,8858.0,2616.0,1332.0,25502.0,2062.0,786928.0,3.2407
2014-01-27,3.11922,5133.0,6031.0,6090.0,8714.0,2403.0,1203.0,23484.0,2051.0,813726.0,2.88598
2014-02-03,2.83572,4729.0,5278.0,6090.0,7711.0,2242.0,1125.0,21085.0,2051.0,804244.0,2.62172
2014-02-10,2.48484,4210.0,4470.0,6090.0,6717.0,1829.0,969.0,18195.0,2018.0,777340.0,2.34067
2014-02-17,2.2741,4250.0,4306.0,6090.0,6121.0,1684.0,873.0,17234.0,2025.0,812700.0,2.12059
2014-02-24,2.07244,3953.0,3691.0,6090.0,5875.0,1505.0,890.0,15914.0,1978.0,832786.0,1.91094
2014-03-03,1.98207,3775.0,3472.0,6090.0,5575.0,1430.0,792.0,15044.0,1944.0,790831.0,1.9023
2014-03-10,1.82441,3616.0,3210.0,6090.0,5022.0,1360.0,816.0,14024.0,1904.0,794024.0,1.76619
2014-03-17,1.82036,3798.0,3285.0,6090.0,5611.0,1422.0,810.0,14926.0,1922.0,803374.0,1.85791
2014-03-24,1.75391,3523.0,3256.0,6090.0,5812.0,1298.0,772.0,14661.0,1887.0,805133.0,1.82094
2014-03-31,1.74542,3582.0,3153.0,6090.0,5659.0,1436.0,807.0,14637.0,1866.0,797863.0,1.83453
2014-04-07,1.67236,3574.0,2943.0,6090.0,5587.0,1316.0,786.0,14206.0,1845.0,809707.0,1.75446
2014-04-14,1.51659,3130.0,2516.0,6090.0,4279.0,1088.0,710.0,11723.0,1810.0,773101.0,1.51636
2014-04-21,1.44778,2846.0,2504.0,6090.0,3770.0,1036.0,658.0,10814.0,1771.0,770592.0,1.40334
2014-04-28,1.29028,2501.0,2084.0,6090.0,3591.0,913.0,559.0,9648.0,1746.0,766139.0,1.2593
2014-05-05,1.37388,2789.0,2009.0,6090.0,3615.0,834.0,528.0,9775.0,1714.0,737834.0,1.32482
2014-05-12,1.34208,2544.0,1876.0,6090.0,3256.0,825.0,532.0,9033.0,1660.0,708049.0,1.27576
2014-05-19,1.34563,2733.0,1742.0,6090.0,3068.0,771.0,483.0,8797.0,1570.0,679395.0,1.29483
2014-05-26,1.21291,2528.0,1542.0,6090.0,2459.0,625.0,504.0,7658.0,1554.0,624582.0,1.2261
2014-06-02,1.19291,2383.0,1492.0,6090.0,2349.0,607.0,398.0,7229.0,1461.0,631143.0,1.14538
2014-06-09,1.14146,2227.0,1413.0,6090.0,2181.0,561.0,401.0,6783.0,1461.0,635233.0,1.0678
2014-06-16,1.06503,2159.0,1285.0,6090.0,2009.0,528.0,388.0,6369.0,1392.0,593740.0,1.07269
2014-06-23,1.12669,2049.0,1235.0,6090.0,1917.0,509.0,328.0,6038.0,1411.0,596063.0,1.01298
2014-06-30,0.947353,1865.0,1075.0,6090.0,1688.0,416.0,308.0,5352.0,1388.0,538049.0,0.994705
2014-07-07,0.944187,1758.0,1122.0,6090.0,1623.0,441.0,351.0,5295.0,1394.0,601116.0,0.880862
2014-07-14,0.934822,1582.0,1116.0,6090.0,1621.0,403.0,361.0,5083.0,1376.0,592305.0,0.858173
2014-07-21,0.81736,1455.0,1128.0,6090.0,1450.0,398.0,334.0,4765.0,1372.0,591814.0,0.805152
2014-07-28,0.852792,1450.0,1094.0,6090.0,1655.0,417.0,326.0,4942.0,1378.0,603580.0,0.818781
2014-08-04,0.746994,1460.0,1074.0,6090.0,1528.0,409.0,273.0,4744.0,1382.0,605307.0,0.783735
2014-08-11,0.761098,1528.0,1107.0,6090.0,1631.0,403.0,311.0,4980.0,1369.0,586778.0,0.848703
2014-08-18,0.767627,1569.0,1196.0,6090.0,1813.0,412.0,315.0,5305.0,1371.0,635980.0,0.834146
2014-08-25,0.862176,1684.0,1223.0,6090.0,2184.0,401.0,307.0,5799.0,1353.0,640080.0,0.905981
2014-09-01,0.984907,1753.0,1284.0,6090.0,2258.0,453.0,302.0,6050.0,1352.0,578913.0,1.04506
2014-09-08,1.16287,2300.0,1550.0,6090.0,3316.0,568.0,396.0,8130.0,1401.0,695966.0,1.16816
2014-09-15,1.22731,2535.0,1705.0,6090.0,3650.0,605.0,393.0,8888.0,1405.0,696282.0,1.27649
2014-09-22,1.2071,2522.0,1820.0,6090.0,3447.0,657.0,428.0,8874.0,1407.0,683887.0,1.29758
2014-09-29,1.16191,2958.0,1959.0,6090.0,3994.0,712.0,527.0,10150.0,1937.0,841540.0,1.20612
2014-10-06,1.30905,3055.0,2116.0,6090.0,4437.0,821.0,548.0,10977.0,1960.0,828544.0,1.32485
2014-10-13,1.37072,3442.0,2321.0,6090.0,4728.0,870.0,580.0,11941.0,2000.0,845727.0,1.41192
2014-10-20,1.43373,3455.0,2459.0,6090.0,4955.0,892.0,531.0,12292.0,2008.0,862314.0,1.42547
2014-10-27,1.42791,3632.0,2242.0,6090.0,5102.0,807.0,530.0,12313.0,2053.0,855608.0,1.43909
2014-11-03,1.61605,4277.0,2349.0,6090.0,5799.0,863.0,565.0,13853.0,2058.0,857601.0,1.61532
2014-11-10,1.65976,4424.0,2323.0,6090.0,5816.0,911.0,588.0,14062.0,1997.0,844700.0,1.66473
2014-11-17,2.05459,4740.0,2921.0,6090.0,7322.0,1049.0,642.0,16674.0,2058.0,831289.0,2.0058
2014-11-24,2.53541,5432.0,3277.0,6090.0,6848.0,1165.0,880.0,17602.0,2067.0,671251.0,2.62227
2014-12-01,2.54253,6185.0,4623.0,6090.0,9106.0,1767.0,1224.0,22905.0,2097.0,878430.0,2.60749
2014-12-08,3.60563,7424.0,5287.0,6090.0,13050.0,1970.0,1441.0,29172.0,2069.0,853532.0,3.4178
2014-12-15,4.90976,9270.0,6920.0,6090.0,16418.0,2671.0,2103.0,37382.0,2016.0,837119.0,4.46555
2014-12-22,5.98221,10363.0,8982.0,6090.0,13951.0,3718.0,3519.0,40533.0,1984.0,662849.0,6.11497
2014-12-29,4.843975,8446.0,8710.0,6090.0,9497.5,3951.0,3582.5,34187.0,1970.5,733304.0,4.694385
2015-01-05,4.21022,7044.0,6946.0,6090.0,11966.0,2909.0,2339.0,31204.0,1971.0,792459.0,3.93762
2015-01-12,4.25968,7840.0,6451.0,6090.0,13949.0,2951.0,2030.0,33221.0,1966.0,800359.0,4.15076
2015-01-19,3.97761,7118.0,5844.0,6090.0,13159.0,2585.0,1915.0,30621.0,1955.0,789407.0,3.87899
2015-01-26,3.63443,6656.0,5380.0,6090.0,12093.0,2368.0,1654.0,28151.0,1950.0,814097.0,3.45794
2015-02-02,3.26527,6429.0,4884.0,6090.0,10328.0,2072.0,1505.0,25218.0,1917.0,823153.0,3.06359
2015-02-09,2.93083,5537.0,4295.0,6090.0,8164.0,1842.0,1271.0,21109.0,1907.0,746836.0,2.82646
2015-02-16,2.54474,4823.0,4061.0,6090.0,7280.0,1765.0,1249.0,19178.0,1934.0,812660.0,2.3599
2015-02-23,2.47227,4639.0,3914.0,6090.0,7116.0,1696.0,1076.0,18441.0,1912.0,789858.0,2.33472
2015-03-02,2.35665,4710.0,3654.0,6090.0,6748.0,1654.0,1067.0,17833.0,1907.0,805881.0,2.21286
2015-03-09,2.17008,4559.0,3482.0,6090.0,6084.0,1573.0,997.0,16695.0,1883.0,804117.0,2.07619
2015-03-16,2.04297,4418.0,3284.0,6090.0,6003.0,1486.0,931.0,16122.0,1848.0,801027.0,2.01267
2015-03-23,1.954,4174.0,2968.0,6090.0,5623.0,1321.0,889.0,14975.0,1819.0,771143.0,1.94192
2015-03-30,1.72287,3903.0,2931.0,6090.0,4634.0,1387.0,878.0,13733.0,1820.0,785602.0,1.74809
2015-04-06,1.53694,3448.0,2448.0,6090.0,4214.0,1160.0,774.0,12044.0,1813.0,800974.0,1.50367
2015-04-13,1.38283,3182.0,2052.0,6090.0,4011.0,975.0,640.0,10860.0,1768.0,756827.0,1.43494
2015-04-20,1.46265,3203.0,2122.0,6090.0,4280.0,888.0,602.0,11095.0,1753.0,761638.0,1.45673
2015-04-27,1.38934,3106.0,2074.0,6090.0,4079.0,846.0,589.0,10694.0,1735.0,748690.0,1.42836
2015-05-04,1.3468,2805.0,1810.0,6090.0,3641.0,813.0,602.0,9671.0,1688.0,714799.0,1.35297
2015-05-11,1.25452,2754.0,1768.0,6090.0,3296.0,736.0,470.0,9024.0,1622.0,678023.0,1.33093
2015-05-18,1.21636,2593.0,1461.0,6090.0,2714.0,652.0,493.0,7913.0,1579.0,616171.0,1.28422
2015-05-25,1.16734,2211.0,1334.0,6090.0,2345.0,594.0,462.0,6946.0,1505.0,609891.0,1.13889
