MapDate,AreaOfInterest,OT,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,date,start_date,end_date,fact,preds,text_source,text_start_date,text_end_date,text_age_days,text_window_days
20000104,Total,57.29,42.71,19.61,7.9,0.0,0.0,2000-01-04,2000-01-10,1,2000-01-04,2000-01-04,2000-01-10,"The contiguous United States experienced a warmer-than-normal monthly mean temperature in January 2000, ranking as one of the warmest on record.",NA;NA,search,2000-01-03,2000-01-09,1,31
20201215,Total,42.17,57.83,41.25,28.52,18.41,8.26,2020-12-15,2020-12-21,1,2020-12-15,2020-12-15,2020-12-21,There are elevated odds of below-normal precipitation for approximately the southern one-third to one-half of the contiguous United States in December 2020.,"Extreme precipitation events are likely to increase in the long term, affecting the entire continental United States.;There is a high likelihood of below-normal precipitation in the southern contiguous United States in the next 1-4 weeks.",search,2020-12-14,2020-12-20,1,31
20201222,Total,42.53,57.47,41.46,28.59,18.56,8.26,2020-12-22,2020-12-28,1,2020-12-22,2020-12-22,2020-12-28,"The contiguous United States exhibits a well-known out-of-phase relationship between central US and Southwest summertime precipitation, explaining ~25% of the variability.","In the long-term, spring and fall precipitation are projected to increase in most of the US, except the Southwest, which may lead to changes in Monthly Contiguous U.S. Precipitation patterns.;In the short-term, precipitation patterns may continue to vary across different regions of the contiguous US, with potential for extreme events in the southeastern US and Mid-Atlantic states.",search,2020-12-21,2020-12-27,1,31
20201229,Total,43.05,56.95,40.97,28.61,18.56,8.26,2020-12-29,2021-01-04,1,2020-12-29,2020-12-29,2021-01-04,"Historical temperature, precipitation, and Palmer drought data from 1895 to present are available for climate divisions, states, and regions in the contiguous U.S.","There is no clear indication of long-term precipitation trends, but the relationship between low-frequency oscillations and precipitation changes may be an important factor in predicting Monthly Contiguous U.S. Precipitation in the coming months.;Based on the January 2021 outlook, it is likely that the next 1-4 weeks will be wetter and warmer than average for much of the contiguous U.S.",search,2020-12-28,2021-01-03,1,31
20210105,Total,47.06,52.94,38.27,27.49,17.63,7.91,2021-01-05,2021-01-11,1,2021-01-05,2021-01-05,2021-01-11,"The annual precipitation total for the contiguous U.S. in 2020 was 30.28 inches, 0.34 inch above average, ranking in the middle third of the historical record.","In the long-term, it is possible that climate change will continue to exacerbate precipitation extremes, leading to increased flood damages and more frequent droughts.;In the short-term, it is likely that the Pacific Northwest will continue to experience above-normal precipitation, while other regions may see a mix of wet and dry conditions.",search,2021-01-04,2021-01-10,1,31
20210112,Total,45.72,54.28,37.52,27.17,17.69,7.73,2021-01-12,2021-01-18,1,2021-01-12,2021-01-12,2021-01-18,The contiguous U.S. average annual precipitation in 2020 was above average.,"In the long term, the trend of above-average temperatures and precipitation levels may continue, with potential for more extreme weather events such as hurricanes, wildfires, and heatwaves.;In the short term, it is likely that the contiguous U.S. will continue to experience above-average temperatures and precipitation levels, with potential for drought in the Southwest and heavy precipitation in the Midwest.",search,2021-01-11,2021-01-17,1,31
20210119,Total,44.3,55.7,37.64,27.11,17.77,7.82,2021-01-19,2021-01-25,1,2021-01-19,2021-01-19,2021-01-25,"As of January 19, 2021, little to no precipitation fell across the southern contiguous United States, while wet weather was mostly in the north.","In the long-term future (next few months), climate change may continue to influence precipitation patterns, potentially leading to more extreme events and altered seasonal precipitation trends in the contiguous U.S.;In the short-term future (next 1-4 weeks), it is likely that the southern contiguous U.S. will continue to experience dry conditions, while the north may see more precipitation.",search,2021-01-18,2021-01-24,1,31
20210126,Total,45.25,54.75,38.5,27.17,17.63,7.49,2021-01-26,2021-02-01,1,2021-01-26,2021-01-26,2021-02-01,"The contiguous U.S. experienced its top-10 warmest January in 2021, with a notable precipitation total for the month.","In the long-term future, climate projections suggest that the contiguous U.S. may experience changes in temperature and precipitation patterns, which could impact Monthly Contiguous U.S. Precipitation.;Based on the current trends and available data, it is likely that the contiguous U.S. will experience continued warm temperatures and variable precipitation patterns over the next 1-4 weeks.",search,2021-01-25,2021-01-31,1,31
20210202,Total,43.02,56.98,38.27,26.31,17.03,7.33,2021-02-02,2021-02-08,1,2021-02-02,2021-02-02,2021-02-08,"The February precipitation total for the contiguous U.S. was 1.99 inches, 0.14 inch below average and ranked in the middle one-third of the historical period of record.","The influence of natural climate variability and other factors may lead to changes in precipitation patterns in the long-term future (next few months), but it is difficult to make specific predictions at this time.;Based on the current trend, it is likely that the contiguous U.S. will continue to experience below-average precipitation in the short-term future (next 1-4 weeks).",search,2021-02-01,2021-02-07,1,31
20210209,Total,42.9,57.1,38.4,26.14,17.02,7.35,2021-02-09,2021-02-15,1,2021-02-09,2021-02-09,2021-02-15,"The January precipitation total for the contiguous U.S. was 2.01 inches, 0.30 inch below average.","As the region is currently in a dry spell, it is possible that the contiguous U.S. may experience above-average precipitation in the long-term to compensate for the dry conditions, but more data is needed to make a confident prediction.;Based on the current trend, it is likely that the contiguous U.S. will continue to experience dry conditions in the short-term, with below-average precipitation in the next 1-4 weeks.",search,2021-02-08,2021-02-14,1,31
20210216,Total,43.09,56.91,37.78,25.21,15.89,6.8,2021-02-16,2021-02-22,1,2021-02-16,2021-02-16,2021-02-22,The northern contiguous U.S. experienced drier than normal precipitation in January 2021.,"In the next few months, it is possible that the central United States will experience increased precipitation, based on historical trends.;In the next 1-4 weeks, it is likely that the southwestern U.S. will continue to experience dry conditions, while other regions may experience more variable precipitation patterns.",search,2021-02-15,2021-02-21,1,31
20210223,Total,43.56,56.44,38.09,25.78,15.59,7.05,2021-02-23,2021-03-01,1,2021-02-23,2021-02-23,2021-03-01,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","The long-term trends suggest that the contiguous U.S. may experience more frequent and intense precipitation events due to climate change, but it is difficult to make specific predictions for the next few months.;Based on the current trends, it is likely that the contiguous U.S. will continue to experience above-normal precipitation in the short term (next 1-4 weeks).",search,2021-02-22,2021-02-28,1,31
20210302,Total,44.98,55.02,38.95,25.84,15.55,7.1,2021-03-02,2021-03-08,1,2021-03-02,2021-03-02,2021-03-08,"The contiguous United States experiences diverse regional trends in heavy precipitation changes, which do not align with a simple pattern.","The increasing trends of fire activity in the western contiguous United States may lead to drier conditions in the long term, potentially affecting Monthly Contiguous U.S. Precipitation.;Based on the March 2021 outlook, a warm start to meteorological spring is likely for the northern tier of the contiguous U.S., while a drier-than-average March is likely across the southern tier.",search,2021-03-01,2021-03-07,1,31
20210309,Total,38.72,61.28,39.06,26.41,15.51,7.17,2021-03-09,2021-03-15,1,2021-03-09,2021-03-09,2021-03-15,"The contiguous United States had its coldest February in more than 30 years, with above-average precipitation falling across much of the country.","In the long term, the contiguous United States may experience changes in precipitation patterns, with some regions receiving more or less precipitation than usual, due to climate change and urban development.;It is likely that the next 1-4 weeks will continue to experience above-average precipitation across much of the country, particularly in the Northeast and Southwest regions.",search,2021-03-08,2021-03-14,1,31
20210316,Total,39.31,60.69,36.91,25.11,14.84,7.15,2021-03-16,2021-03-22,1,2021-03-16,2021-03-16,2021-03-22,The Mississippi-Atchafalaya River Basin (MARB) drains over 41% of the contiguous United States and changes in precipitation patterns in this region can have significant impacts.,"In the long-term, changes in precipitation patterns in the contiguous United States may have significant implications for agriculture, water resources, and ecosystems, particularly in regions like the Mississippi-Atchafalaya River Basin.;In the short-term, precipitation patterns in the contiguous United States may continue to be influenced by La Niña, leading to wetter conditions in some regions and drier conditions in others.",search,2021-03-15,2021-03-21,1,31
20210323,Total,40.69,59.31,36.4,24.92,15.09,7.3,2021-03-23,2021-03-29,1,2021-03-23,2021-03-23,2021-03-29,"Winter 2020-21 experienced drought in many areas of the contiguous United States, except for the Central Plains and parts of the Rockies, which benefited from winter precipitation.","In the long-term, the trend of above-average precipitation over the northern tier of the United States may continue, potentially leading to changes in extreme rainfall events and streamflow regimes.;In the short-term, the influence of Pacific weather systems may continue to bring precipitation to parts of the West, but the overall drought situation may persist in other areas.",search,2021-03-22,2021-03-28,1,31
20210330,Total,41.38,58.62,36.7,24.74,15.61,7.28,2021-03-30,2021-04-05,1,2021-03-30,2021-03-30,2021-04-05,"The contiguous United States is expected to experience warmth in April 2021, with the exception of North Dakota, Minnesota, and Wisconsin, which may experience wetter than average precipitation.","For the long-term future (next few months), it is possible that drought conditions may persist or worsen in some areas, while others may experience increased precipitation due to the influence of climate patterns such as the inter-decadal Pacific oscillation.;For the short-term future (next 1-4 weeks), it is likely that the warmth will continue in most of the contiguous United States, with the exception of North Dakota, Minnesota, and Wisconsin, which may experience above-average precipitation.",search,2021-03-29,2021-04-04,1,31
20210406,Total,41.5,58.5,37.64,25.64,16.91,7.45,2021-04-06,2021-04-12,1,2021-04-06,2021-04-06,2021-04-12,"The March precipitation total for the contiguous U.S. was 2.45 inches, 0.06 inch below average, and ranked in the middle third of the 127-year period of record.","In the long term, the contiguous U.S. may experience more frequent extreme rainfall events due to climate warming, particularly in the late summer to early fall season.;Based on the current trend, it is likely that the next 1-4 weeks will see continued warmer-than-average temperatures, with precipitation varying across regions, potentially leading to extreme rainfall events in some areas.",search,2021-04-05,2021-04-11,1,31
20210413,Total,44.37,55.63,38.01,26.16,17.42,7.57,2021-04-13,2021-04-19,1,2021-04-13,2021-04-13,2021-04-19,"The contiguous United States has 344 climate divisions, with Tennessee being divided into four unique climate divisions.","Based on the changes in climate-related planting zones and increases in heavy precipitation events, it is likely that the contiguous United States will continue to experience shifts in precipitation patterns in the long-term future.;NA",search,2021-04-12,2021-04-18,1,31
20210420,Total,42.58,57.42,39.5,26.59,17.66,7.6,2021-04-20,2021-04-26,1,2021-04-20,2021-04-20,2021-04-26,The contiguous United States experienced colder-than-normal air from the Great Basin to the Appalachians in April 2021.,"In the long-term, the shifting climate patterns and increased temperatures may lead to changes in precipitation totals and patterns across the contiguous United States, potentially resulting in more extreme weather events.;In the short-term, precipitation levels may remain variable across the contiguous United States, with potential for continued cold fronts and unstable weather patterns.",search,2021-04-19,2021-04-25,1,31
20210427,Total,39.39,60.61,40.43,27.14,18.15,7.7,2021-04-27,2021-05-03,1,2021-04-27,2021-04-27,2021-05-03,"The contiguous United States has historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions.","In the long-term future (next few months), the relationship between ENSO and summer rainfall variability may influence precipitation patterns in the contiguous United States, leading to potential drought or flood conditions.;In the short-term future (next 1-4 weeks), it is likely that the southern half of the contiguous United States will experience above-average temperatures, leading to potential drought conditions.",search,2021-04-26,2021-05-02,1,31
20210504,Total,41.59,58.41,38.91,26.93,18.84,7.56,2021-05-04,2021-05-10,1,2021-05-04,2021-05-04,2021-05-10,"The average temperature of the contiguous United States in April 2021 was 51.9°F, 0.9°F above the 20th-century average.","In the long-term, the new climate normals data suggests that the contiguous United States will continue to warm, leading to more extreme temperature and precipitation events, and changing climate patterns. Note: There is no specific information available in the provided search results to make more precise predictions about Monthly Contiguous U.S. Precipitation.;Based on the current trends, it is likely that the contiguous United States will continue to experience above-average temperatures and variable precipitation patterns over the next 1-4 weeks.",search,2021-05-03,2021-05-09,1,31
20210511,Total,45.38,54.62,38.59,26.65,18.8,7.97,2021-05-11,2021-05-17,1,2021-05-11,2021-05-11,2021-05-17,"May 2021 was mild across much of the contiguous U.S., with heavy rainfall contributing to flash flooding across parts of the Gulf Coast.","In the long-term, the trend of increasing heavy precipitation events and droughts may continue, with implications for flood risk and water resources across the contiguous U.S. Note: The provided search results did not contain explicit predictions or long-term trends for Monthly Contiguous U.S. Precipitation. The insights and predictions provided are based on the context and relationships between the search results.;In the short-term, heavy rainfall events may continue to impact parts of the Gulf Coast, while drought conditions may persist in areas that have missed out on recent precipitation.",search,2021-05-10,2021-05-16,1,31
20210518,Total,46.59,53.41,36.97,25.94,18.29,8.11,2021-05-18,2021-05-24,1,2021-05-18,2021-05-18,2021-05-24,The contiguous United States (CONUS) is a region of interest for studying precipitation and climate change.,"In the long-term future (next few months), climate change may lead to more frequent and severe hot drought compound events in the contiguous United States, particularly in the western region. Note: The information provided is limited, and most of the sources are related to specific studies or research papers. Therefore, the insights and predictions are based on the available information and may not be comprehensive.;In the short-term future (next 1-4 weeks), it is likely that the western United States will continue to experience hot and dry conditions, leading to an increased risk of forest fires and drought.",search,2021-05-17,2021-05-23,1,31
20210525,Total,45.2,54.8,36.31,25.2,17.75,8.55,2021-05-25,2021-05-31,1,2021-05-25,2021-05-25,2021-05-31,"Objective facts about the Monthly Contiguous U.S. Precipitation situation: The contiguous U.S. experienced drier-than-normal conditions in May 2021, with 41% of the area in moderate to extreme drought categories. The West, northern Plains to northern New England, and Mid-Atlantic states to Florida were particularly dry.","Long-term predictions (next 4-12 months): The drought situation in the West is likely to persist in the long-term, with continued below-normal precipitation expected. The northern Plains to northern New England and Mid-Atlantic states to Florida may experience some relief from drought conditions, but the overall trend is likely to remain dry. Temperatures are expected to remain near to above normal in many areas, which may further exacerbate drought conditions. Here is the filtered information useful for making predictions about Monthly Contiguous U.S. Precipitation:;Short-term predictions (next 1-3 months): Based on the current drought situation and atmospheric circulation patterns, it is likely that the drought will continue in the West and other affected areas in the short-term. Temperatures are expected to remain near to cooler than normal in many areas, which may slightly alleviate drought conditions. However, precipitation is expected to remain below normal in many areas, exacerbating drought conditions.",report,2021-05-01,2021-05-31,0,31
20210601,Total,47.18,52.82,36.54,25.47,17.53,8.16,2021-06-01,2021-06-07,1,2021-06-01,2021-06-01,2021-06-07,"The precipitation outlook for June 2021 shows a clear wet signal across much of the eastern United States, with the highest likelihood for a much wetter than average month (60-70%) in the eastern region.","The long-term trend suggests that the contiguous United States is becoming warmer and wetter on average, which may lead to more frequent extreme precipitation events in the future.;Based on the current outlook, it is likely that the eastern United States will experience above-average precipitation over the next 1-4 weeks.",search,2021-05-31,2021-06-06,1,31
20210608,Total,46.4,53.6,37.82,26.77,17.76,8.26,2021-06-08,2021-06-14,1,2021-06-08,2021-06-08,2021-06-14,"May 2021 was a dry month across the contiguous United States, with precipitation below average.","Long-term predictions are uncertain, but observations indicate that contiguous U.S. winter precipitation has increased over longer timescales.;Based on the current dry spell, it is likely that the next 1-4 weeks will also experience below-average precipitation across the contiguous United States.",search,2021-06-07,2021-06-13,1,31
20210615,Total,47.31,52.69,38.5,27.51,17.9,8.26,2021-06-15,2021-06-21,1,2021-06-15,2021-06-15,2021-06-21,"The contiguous United States experienced a record-breaking wet winter in 2021, with extreme wet winters linked to oceanic forcing of the atmosphere.","In the long term, the influence of teleconnections on precipitation in the Great Plains region could lead to more frequent extreme precipitation events, potentially exacerbating drought and flood conditions.;Based on the current situation, it is likely that the contiguous United States will continue to experience above-average precipitation in the short term, particularly in the West and Southwest regions.",search,2021-06-14,2021-06-20,1,31
20210622,Total,46.82,53.18,39.89,29.02,18.23,8.25,2021-06-22,2021-06-28,1,2021-06-22,2021-06-22,2021-06-28,"The contiguous United States (CONUS) has experienced climate extremes, with 2020 being a notable year.","As the climate continues to change, it is possible that Monthly Contiguous U.S. Precipitation patterns will become more variable and unpredictable, leading to more frequent extremes.;Based on current drought and heatwave conditions, it is likely that precipitation will be below normal in the contiguous United States over the next 1-4 weeks.",search,2021-06-21,2021-06-27,1,31
20210629,Total,48.65,51.35,39.53,29.85,19.0,8.11,2021-06-29,2021-07-05,1,2021-06-29,2021-06-29,2021-07-05,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","In the next few months, the Pacific-North American teleconnection may continue to influence precipitation patterns across the Contiguous United States, potentially leading to continued drought conditions in some areas.;In the next 1-4 weeks, moderate surpluses of precipitation are expected in eastern Pennsylvania through northern New Jersey, while other areas may continue to experience drought conditions.",search,2021-06-28,2021-07-04,1,31
20210706,Total,47.62,52.38,39.6,30.67,18.97,7.93,2021-07-06,2021-07-12,1,2021-07-06,2021-07-06,2021-07-12,"The contiguous U.S. experienced its hottest June on record in 2021, with approximately 15.2 percent of the area observing its warmest June on record.","The long-term precipitation patterns for the next few months are uncertain, but the current drought status and record-breaking warmth may indicate a higher likelihood of extreme weather events or continued dry conditions. Note: There is limited information directly related to monthly contiguous U.S. precipitation in the provided search results. The above summary is based on the available information and provides some insights and analysis, but more data would be needed to make more accurate predictions.;Based on the current drought status and record-breaking warmth, it is possible that the next 1-4 weeks will see continued dry conditions and potential drought expansion in certain regions.",search,2021-07-05,2021-07-11,1,31
20210713,Total,49.08,50.92,38.91,30.99,20.19,8.25,2021-07-13,2021-07-19,1,2021-07-13,2021-07-13,2021-07-19,"The contiguous United States has cooled somewhat, with a pattern of annual precipitation change for 1991.","The projected changes to hydroclimate seasonality in the continental U.S. suggest that total precipitation is likely to increase in the long-term future, with no region experiencing a decrease.;Based on the current trends, it is likely that the West will continue to experience high temperatures, precipitation, and drought in the short-term future.",search,2021-07-12,2021-07-18,1,31
20210720,Total,49.94,50.06,40.13,31.81,21.38,8.36,2021-07-20,2021-07-26,1,2021-07-20,2021-07-20,2021-07-26,"According to the July 20 U.S. Drought Monitor, moderate to exceptional drought covers 40.1% of the United States including Puerto Rico.","In the long-term, the trend of increasing precipitation in the Great Lakes region and the contiguous United States is expected to continue, leading to more frequent flooding events. Note: The information provided is limited to the contiguous United States and does not provide a comprehensive overview of the global precipitation situation.;In the short-term, it is likely that the drought conditions will persist in some areas, while others may experience heavy precipitation events.",search,2021-07-19,2021-07-25,1,31
20210727,Total,50.57,49.43,39.74,32.11,21.29,7.39,2021-07-27,2021-08-02,1,2021-07-27,2021-07-27,2021-08-02,"The July precipitation total for the contiguous U.S. was 3.36 inches, 0.58 inch above average, and sixth-wettest in the 127-year period of record.","In the long-term, it is possible that the contiguous U.S. will experience more frequent and intense extreme precipitation events due to climate change, but this is still uncertain and requires further research.;In the short-term, it is likely that the contiguous U.S. will continue to experience a mix of wet and dry conditions, with above-average precipitation in some areas and drought in others.",search,2021-07-26,2021-08-01,1,31
20210803,Total,50.79,49.21,39.99,32.64,21.71,7.45,2021-08-03,2021-08-09,1,2021-08-03,2021-08-03,2021-08-09,"The contiguous United States is expected to experience above-average precipitation in August 2021, with a 33-40% chance of above-average precipitation in the northern and eastern regions.","In the long term (next few months), it is possible that the contiguous United States will experience a shift towards drier conditions, potentially exacerbating drought conditions in regions that are currently dry.;In the short term (next 1-4 weeks), it is likely that the contiguous United States will continue to experience above-average precipitation in the northern and eastern regions, potentially alleviating drought conditions.",search,2021-08-02,2021-08-08,1,31
20210810,Total,49.69,50.31,39.98,32.65,22.11,7.57,2021-08-10,2021-08-16,1,2021-08-10,2021-08-10,2021-08-16,"The contiguous United States experienced significantly above-normal precipitation in August 2021, particularly in the southern and eastern regions.","In the long term, the IPCC report suggests that heavy precipitation events are likely to increase in frequency and intensity over North America, including the contiguous US.;In the short term, it is likely that the southern and eastern contiguous US will continue to experience above-normal precipitation, while the western US may see relatively low precipitation.",search,2021-08-09,2021-08-15,1,31
20210817,Total,49.65,50.35,40.28,32.17,22.39,7.71,2021-08-17,2021-08-23,1,2021-08-17,2021-08-17,2021-08-23,"The contiguous United States is experiencing drought conditions, with around 40% of the area affected as of August 10, 2021.",The development of skillful all-season S2S prediction of U.S. precipitation can improve long-term predictions (next few months) of monthly contiguous U.S. precipitation.;Above-normal precipitation is expected in the Southeast to Mid-Atlantic states in the short term (next 1-4 weeks).,search,2021-08-16,2021-08-22,1,31
20210824,Total,51.34,48.66,39.62,31.81,21.43,6.99,2021-08-24,2021-08-30,1,2021-08-24,2021-08-24,2021-08-30,"The contiguous United States is experiencing drought conditions, with 47% of the land mass affected, according to the U.S. Drought Monitor Update for August 24, 2021.","In the long-term, the trend of increasing extreme rainfall events and droughts in the contiguous United States may continue, particularly in the Western region.;In the short-term, it is likely that the drought conditions in the Plains and Upper Midwest will continue to worsen, while the Western region may experience more extreme rainfall events.",search,2021-08-23,2021-08-29,1,31
20210831,Total,53.47,46.53,39.03,30.61,20.47,6.62,2021-08-31,2021-09-06,1,2021-08-31,2021-08-31,2021-09-06,"The August precipitation total for the contiguous U.S. was 3.09 inches, 0.47 inch above average, ranking 14th wettest in the 127-year period of record.","In the long term, the contiguous U.S. may experience increased temperatures and altered precipitation patterns due to climate change, leading to more extreme weather events.;Based on the current trend, it is likely that the contiguous U.S. will experience above-average precipitation in the next 1-4 weeks, particularly in the eastern regions.",search,2021-08-30,2021-09-05,1,31
20210907,Total,54.02,45.98,38.19,29.86,20.04,6.36,2021-09-07,2021-09-13,1,2021-09-07,2021-09-07,2021-09-13,"The contiguous U.S. experienced above-average rainfall in some parts of the West during August 2021, while summer (June-August) temperatures were record-high.","In the long-term, it is possible that the contiguous U.S. will continue to experience more frequent and intense heatwaves and droughts, with varying precipitation patterns across different regions.;In the short-term, it is likely that the northwestern and northeastern contiguous U.S. will continue to experience above-average precipitation, while the southwestern portion may remain dry.",search,2021-09-06,2021-09-12,1,31
20210914,Total,51.01,48.99,38.19,29.85,19.87,6.29,2021-09-14,2021-09-20,1,2021-09-14,2021-09-14,2021-09-20,"The contiguous United States experienced record-warm temperatures in the summer of 2021, with 18.4% of the area experiencing record-warm temperatures.","In the long-term, the trend of increasing extreme precipitation events in the Northeastern United States could continue, potentially leading to more frequent and severe weather events in the region.;In the short-term, it is likely that the contiguous United States will continue to experience above-average precipitation in many states, potentially leading to extreme precipitation events.",search,2021-09-13,2021-09-19,1,31
20210921,Total,49.0,51.0,38.98,29.59,19.0,6.03,2021-09-21,2021-09-27,1,2021-09-21,2021-09-21,2021-09-27,"The contiguous United States experienced a hot summer in 2021, with August 2021 being the hottest summer on record.","As the literature suggests, warm-season precipitation in the Midwestern United States can be predicted using various indices, which could help in making long-term predictions about Monthly Contiguous U.S. Precipitation. However, more information is needed to make specific predictions.;Based on the current drought conditions and the hot summer, it is likely that the next 1-4 weeks will see below-average precipitation in the contiguous United States.",search,2021-09-20,2021-09-26,1,31
20210928,Total,47.51,52.49,40.05,30.61,19.32,6.07,2021-09-28,2021-10-04,1,2021-09-28,2021-09-28,2021-10-04,The September precipitation total for the contiguous U.S. was average to below average from the Aleutians to the Northeast Gulf and above average across much of the remaining portions of the state.,"Long-term predictions are uncertain, but it's likely that the contiguous U.S. will continue to experience varying precipitation patterns, leading to drought and flood events in different regions. Note: The information provided is limited, and more data would be needed to make more accurate predictions.;Short-term predictions suggest a chance of above-normal precipitation in the Northeast in October, which could alleviate drought conditions in the region.",search,2021-09-27,2021-10-03,1,31
20211005,Total,47.75,52.25,39.72,30.5,19.3,5.91,2021-10-05,2021-10-11,1,2021-10-05,2021-10-05,2021-10-11,"The contiguous United States experienced significantly above-average precipitation in October 2021, with most of the eastern states receiving above-average precipitation.","The long-term climate patterns suggest that the contiguous United States will continue to experience a mix of wet and dry conditions, with regional climate patterns playing a significant role in shaping monthly precipitation.;Based on the current climate patterns, it is likely that the eastern states will continue to experience above-average precipitation in the short term (next 1-4 weeks), while the western states may remain dry.",search,2021-10-04,2021-10-10,1,31
20211012,Total,47.61,52.39,39.61,29.53,18.58,5.86,2021-10-12,2021-10-18,1,2021-10-12,2021-10-12,2021-10-18,"The contiguous U.S. has historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions.","In the long term, climate projections suggest that the contiguous U.S. may experience more frequent and intense precipitation events, as well as increased temperatures.;In the short term, the contiguous U.S. may experience continued warm and dry conditions, with potential for drought in certain regions.",search,2021-10-11,2021-10-17,1,31
20211019,Total,48.34,51.66,38.88,28.14,17.36,5.58,2021-10-19,2021-10-25,1,2021-10-19,2021-10-19,2021-10-25,The October precipitation total for the contiguous U.S. was reported.,"The 2021-22 Winter Outlook predicts a drier and warmer South, and a wetter North, with half of the contiguous United States expected to receive above-average precipitation.;In the short-term, near-average precipitation is predicted for the remainder of the U.S. between December and February, which may not provide relief for drought-stricken areas.",search,2021-10-18,2021-10-24,1,31
20211026,Total,46.23,53.77,39.62,28.29,15.95,5.04,2021-10-26,2021-11-01,1,2021-10-26,2021-10-26,2021-11-01,"A series of strong Pacific weather systems moved across the contiguous United States, spreading precipitation across Wyoming.","In the long-term, climate change may lead to increased flood risk and more extreme rainfall events in the contiguous United States, potentially impacting precipitation patterns.;In the short-term, it is likely that the contiguous United States will continue to experience precipitation, potentially leading to further drought relief.",search,2021-10-25,2021-10-31,1,31
20211102,Total,47.41,52.59,40.01,27.55,15.03,4.8,2021-11-02,2021-11-08,1,2021-11-02,2021-11-02,2021-11-08,"The average precipitation numbers for West Glacier, Montana, which sits at around 3,200 feet (975 m) in elevation, are available.","In the long-term, climate change is likely to continue to impact precipitation patterns in the contiguous United States, with potential increases in extreme precipitation events and changes in snowpack and snowmelt runoff timing.;In the short-term, it is likely that precipitation patterns will continue to vary by region, with some areas experiencing above-normal precipitation and others experiencing normal or below-normal precipitation.",search,2021-11-01,2021-11-07,1,31
20211109,Total,47.24,52.76,40.25,27.27,14.81,4.56,2021-11-09,2021-11-15,1,2021-11-09,2021-11-09,2021-11-15,October 2021 was the ninth-wettest and sixth-warmest on record for the contiguous United States.,"In the long-term future (next few months), climate change is expected to continue to impact precipitation patterns in the contiguous United States, leading to more extreme wet and dry events.;In the short-term future (next 1-4 weeks), it is likely that some areas of the contiguous United States will continue to experience above-normal precipitation, potentially leading to flooding and other weather-related issues.",search,2021-11-08,2021-11-14,1,31
20211116,Total,46.77,53.23,40.87,27.22,14.36,4.46,2021-11-16,2021-11-22,1,2021-11-16,2021-11-16,2021-11-22,"In November 2021, most of the contiguous United States had some precipitation but ended up drier than normal.","In the long term, it is possible that climate change will impact precipitation patterns in the contiguous United States, leading to more extreme weather events and changes in drought patterns.;In the short term, it is likely that the southeast region will continue to receive more precipitation than other parts of the contiguous United States.",search,2021-11-15,2021-11-21,1,31
20211123,Total,45.03,54.97,42.32,27.62,14.42,4.45,2021-11-23,2021-11-29,1,2021-11-23,2021-11-23,2021-11-29,"The contiguous United States has varying levels of precipitation, with the western region receiving more precipitation than other areas.","In the long-term, changes in climate patterns, such as the North American Monsoon, may impact precipitation patterns in the contiguous United States, leading to potential changes in regional precipitation levels.;In the short-term, precipitation patterns in the contiguous United States are likely to be influenced by the North American Monsoon, leading to increased precipitation in the southwestern region.",search,2021-11-22,2021-11-28,1,31
20211130,Total,42.07,57.93,44.76,29.38,14.86,4.45,2021-11-30,2021-12-06,1,2021-11-30,2021-11-30,2021-12-06,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","In the long-term, the trend of varying precipitation patterns across the contiguous U.S. is likely to continue, with some areas experiencing more extreme drought or wet conditions.;In the short-term, it is likely that the Pacific Northwest will experience wetter-than-average conditions, while the Southwest will experience drier-than-average conditions.",search,2021-11-29,2021-12-05,1,31
20211207,Total,39.59,60.41,46.53,31.05,14.92,4.16,2021-12-07,2021-12-13,1,2021-12-07,2021-12-07,2021-12-13,"The contiguous United States experienced dry conditions in November 2021, with Alabama and North Carolina ranking fifth driest for the month, and 11 additional states experiencing drought.","With the available data, it is difficult to make long-term predictions, but it is possible that the drought conditions may persist or worsen in the coming months if precipitation remains below average.;Based on the current dry conditions, it is likely that the contiguous United States will continue to experience below-average precipitation in the short-term future (next 1-4 weeks).",search,2021-12-06,2021-12-12,1,31
20211214,Total,38.04,61.96,46.15,30.66,14.83,3.81,2021-12-14,2021-12-20,1,2021-12-14,2021-12-14,2021-12-20,"The Vegetation Drought Response Index (VegDRI) provides a weekly depiction of vegetation stress across the contiguous United States, with a period of record from 2009.","Long-term predictions (next few months) of precipitation patterns over the contiguous United States can be made by analyzing trends in climate change and seasonality, such as the potential for more winter precipitation to fall as rain rather than snow. Note: There is limited information available in the provided search results to make specific predictions about Monthly Contiguous U.S. Precipitation. The above summary is based on the available information and provides a general overview of the situation.;Based on the evaluation of S2S precipitation forecasts, it is possible to make short-term predictions (next 1-4 weeks) of precipitation patterns over the contiguous United States.",search,2021-12-13,2021-12-19,1,31
