"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-09-25,78,Moderate,PM2.5,34-003-0010,38,2020-09-25,2020-09-25,"As of September 14-18, 2020, smoke from Western wildfires has blown thousands of miles to the Eastern US, affecting air quality in some areas. Air quality in most of the Eastern US, including North Dakota to New York, is still considered ""good"".","In the long-term future (next few months), it is possible that the impact of wildfires on air quality will continue to be a concern, especially if wildfires continue to occur at a high frequency. Additionally, the effects of secondary pollution from wildfires may become more apparent.;In the short-term future (next 1-4 weeks), it is likely that air quality in the Eastern US will continue to be affected by wildfire smoke, potentially leading to more ""unhealthy"" or ""very unhealthy"" air quality ratings.",search,2020-09-14,2020-09-20,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-09-26,59,Moderate,PM2.5,34-013-0003,38,2020-09-26,2020-09-26,"As of September 14-18, 2020, smoke from Western wildfires has blown thousands of miles to the Eastern US, affecting air quality in some areas. Air quality in most of the Eastern US, including North Dakota to New York, is still considered ""good"".","In the long-term future (next few months), it is possible that the impact of wildfires on air quality will continue to be a concern, especially if wildfires continue to occur at a high frequency. Additionally, the effects of secondary pollution from wildfires may become more apparent.;In the short-term future (next 1-4 weeks), it is likely that air quality in the Eastern US will continue to be affected by wildfire smoke, potentially leading to more ""unhealthy"" or ""very unhealthy"" air quality ratings.",search,2020-09-14,2020-09-20,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-09-27,43,Good,PM2.5,34-003-0010,40,2020-09-27,2020-09-27,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-09-28,38,Good,PM2.5,34-039-0004,37,2020-09-28,2020-09-28,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-09-29,40,Good,PM2.5,34-039-0004,38,2020-09-29,2020-09-29,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-09-30,46,Good,PM2.5,34-039-0004,40,2020-09-30,2020-09-30,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-01,40,Good,Ozone,36-103-0004,38,2020-10-01,2020-10-01,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-02,35,Good,Ozone,36-103-0004,36,2020-10-02,2020-10-02,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-03,35,Good,PM2.5,34-023-0011,39,2020-10-03,2020-10-03,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .","In the long-term, it is likely that air quality in New York City will improve as a result of efforts to replace polluting power plants and implement energy efficiency programs .;In the short-term, air quality in New York City may continue to be a concern, with potential fluctuations based on weather conditions and other factors .",search,2020-09-21,2020-09-27,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-04,50,Good,PM2.5,34-023-0011,37,2020-10-04,2020-10-04,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-05,43,Good,NO2,34-039-0004,37,2020-10-05,2020-10-05,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-06,51,Moderate,PM2.5,34-039-0004,39,2020-10-06,2020-10-06,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-07,52,Moderate,PM2.5,34-017-1003,37,2020-10-07,2020-10-07,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-08,30,Good,NO2,36-103-0004,38,2020-10-08,2020-10-08,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-09,39,Good,Ozone,34-027-3001,40,2020-10-09,2020-10-09,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-10,48,Good,PM2.5,34-013-0003,38,2020-10-10,2020-10-10,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,"In the long-term, the ongoing research and efforts to improve air quality forecasting and mitigation may lead to significant improvements in environmental health in New York, with potential implications for policy and regulation.;In the short-term, air quality forecasts will continue to be available for specific locations in New York, and research on air quality effects will likely continue to inform environmental policy decisions.",search,2020-09-28,2020-10-04,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-11,53,Moderate,PM2.5,34-039-0004,38,2020-10-11,2020-10-11,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-12,30,Good,Ozone,36-103-0002,40,2020-10-12,2020-10-12,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-13,30,Good,Ozone,36-103-0002,38,2020-10-13,2020-10-13,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-14,45,Good,PM2.5,34-039-0004,38,2020-10-14,2020-10-14,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-15,48,Good,PM2.5,34-013-0003,40,2020-10-15,2020-10-15,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-16,37,Good,Ozone,36-103-0004,37,2020-10-16,2020-10-16,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-17,53,Moderate,PM2.5,34-039-2003,36,2020-10-17,2020-10-17,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.","In the long-term future, it is predicted that there will be a greater focus on sustainable practices and environmental protection to mitigate the impact of human activities on air quality.;In the short-term future, air quality is likely to remain a concern, with continued efforts to regulate and improve it.",search,2020-10-05,2020-10-11,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-18,60,Moderate,PM2.5,34-039-0004,38,2020-10-18,2020-10-18,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-19,43,Good,PM2.5,34-039-0004,37,2020-10-19,2020-10-19,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-20,48,Good,PM2.5,34-003-0010,37,2020-10-20,2020-10-20,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-21,48,Good,PM2.5,34-003-0010,39,2020-10-21,2020-10-21,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-22,78,Moderate,PM2.5,34-003-0010,37,2020-10-22,2020-10-22,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-23,58,Moderate,PM2.5,34-003-0010,37,2020-10-23,2020-10-23,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-24,36,Good,PM2.5,34-039-0004,39,2020-10-24,2020-10-24,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.","In the long-term, the state's efforts to address climate change and air quality issues may lead to improved environmental quality and public health outcomes, but continued monitoring and action will be necessary to achieve these goals.;In the short-term, air quality is likely to remain a concern in New York State, with potential peaks in pollution levels during the fall season.",search,2020-10-12,2020-10-18,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-25,26,Good,Ozone,36-103-0004,37,2020-10-25,2020-10-25,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-26,47,Good,PM2.5,34-003-0010,37,2020-10-26,2020-10-26,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-27,34,Good,PM2.5,34-039-0004,39,2020-10-27,2020-10-27,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-28,31,Good,PM2.5,34-029-2002,36,2020-10-28,2020-10-28,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-29,36,Good,NO2,34-039-0004,37,2020-10-29,2020-10-29,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-30,31,Good,Ozone,36-103-0004,38,2020-10-30,2020-10-30,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-10-31,43,Good,PM2.5,34-029-2002,36,2020-10-31,2020-10-31,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,"In the long-term, it is likely that air pollution will remain a significant environmental concern, with ongoing efforts to develop and implement effective policies and regulations to address its impacts .;In the short-term, it is likely that air pollution will continue to be a major concern, with ongoing monitoring and research efforts to address its impacts on public health .",search,2020-10-19,2020-10-25,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-01,46,Good,PM2.5,34-019-0001,35,2020-11-01,2020-11-01,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-02,35,Good,PM2.5,36-061-0115,37,2020-11-02,2020-11-02,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-03,47,Good,PM2.5,36-061-0115,36,2020-11-03,2020-11-03,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-04,52,Moderate,PM2.5,34-039-0004,35,2020-11-04,2020-11-04,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-05,58,Moderate,PM2.5,34-039-2003,37,2020-11-05,2020-11-05,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-06,60,Moderate,PM2.5,34-039-2003,33,2020-11-06,2020-11-06,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-07,72,Moderate,PM2.5,36-059-0005,33,2020-11-07,2020-11-07,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.","In the long-term, it is predicted that New York State will continue to implement policies and regulations aimed at reducing air pollution and improving overall environmental quality, potentially leading to improved public health outcomes.;In the short-term, it is likely that air quality forecasts and monitoring will continue to be a priority, particularly in urban areas like New York City.",search,2020-10-26,2020-11-01,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-08,92,Moderate,PM2.5,34-013-0003,35,2020-11-08,2020-11-08,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-09,99,Moderate,PM2.5,34-013-0003,33,2020-11-09,2020-11-09,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-10,67,Moderate,PM2.5,34-039-0004,33,2020-11-10,2020-11-10,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-11,41,Good,PM2.5,34-039-0004,34,2020-11-11,2020-11-11,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-12,39,Good,PM2.5,34-039-0004,32,2020-11-12,2020-11-12,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-13,31,Good,PM2.5,34-039-0004,31,2020-11-13,2020-11-13,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-14,67,Moderate,PM2.5,36-047-0122,35,2020-11-14,2020-11-14,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,"In the long term, it is possible that the development and implementation of low-cost air quality sensors and remote sensing technology will lead to more effective air quality management and improved environmental health in New York State.;In the short term, it is likely that air quality monitoring will continue to be a priority in New York State, with a focus on identifying areas of poor air quality and implementing strategies to reduce emissions.",search,2020-11-02,2020-11-08,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-15,74,Moderate,PM2.5,34-023-0011,33,2020-11-15,2020-11-15,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-16,41,Good,NO2,34-017-0006,33,2020-11-16,2020-11-16,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-17,51,Moderate,PM2.5,36-061-0115,35,2020-11-17,2020-11-17,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-18,33,Good,PM2.5,34-003-0010,33,2020-11-18,2020-11-18,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2020-11-19,40,Good,NO2,34-017-0006,32,2020-11-19,2020-11-19,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.","In the long-term, there may be a greater emphasis on indoor air quality policy and mitigation strategies to reduce the risks of airborne disease and pollution in New York City.;In the short-term, air quality in New York City may continue to be affected by the pandemic and natural disasters, with potential fluctuations in air quality trends.",search,2020-11-09,2020-11-15,4.0,31
